client_id,error
4564948,0
4565434,0
4565716,0
4565738,1
4565786,1
4566615,1
4567471,0
4567551,0
4567961,0
4569058,0
4569938,1
4570044,1
4570131,0
4570977,1
4571116,0
4571314,0
4571341,1
4571650,0
4571808,0
4572094,0
4572106,0
4574151,0
4574839,0
4574884,1
4575080,0
4575119,0
4575187,0
4575326,0
4575419,1
4575874,0
4576728,0
4577319,1
4577534,0
4577672,0
4578494,0
4579064,1
4579385,0
4579515,0
4579996,0
4580336,1
4581040,1
4581301,0
4581365,0
4582095,0
4582260,0
4582528,1
4582770,0
4582944,1
4583892,0
4584184,1
4584618,1
4585186,0
4585414,0
4586360,0
4587564,0
4587767,1
4588065,1
4589107,0
4589317,1
4589447,0
4590197,0
4590302,1
4590365,0
4590481,0
4590615,0
4591361,1
4591997,0
4593085,0
4593779,0
4593890,0
4594586,0
4594618,1
4595398,0
4596170,0
4596885,1
4597538,0
4597726,0
4597881,1
4597974,1
4598303,0
4598472,1
4598561,0
4599587,0
4600084,0
4600195,1
4600222,1
4600257,1
4600680,1
4601113,0
4601207,1
4601310,0
4601508,1
4601555,1
4601637,0
4601698,1
4602203,1
4602948,0
4603360,1
4604034,0
4604126,0
4604763,0
4604879,0
4605001,0
4605489,0
4606865,1
4608421,0
4609085,0
4609176,1
4609253,0
4609295,1
4610764,0
4611282,0
4611667,1
4611769,1
4611974,0
4612297,0
4612805,0
4612856,1
4612903,0
4613101,1
4613757,1
4614469,0
4614986,1
4615484,0
4616062,0
4616340,0
4616722,0
4617382,1
4618075,0
4618753,0
4619232,0
4619869,0
4620465,1
4620546,0
4620698,0
4621025,0
4621091,0
4622079,0
4622355,0
4622977,1
4623083,0
4623321,0
4623595,0
4623785,0
4624541,1
4626329,1
4626515,0
4627062,0
4627237,1
4627262,0
4627514,1
4628025,1
4628209,0
4628359,0
4629372,1
4629788,0
4630439,0
4630890,0
4630942,0
4630949,1
4630971,0
4630987,0
4631341,0
4631546,1
4631704,0
4631740,0
4631763,0
4631808,0
4631863,0
4631957,0
4632193,1
4632248,1
4632590,0
4632746,0
4632974,1
4633944,0
4634003,0
4635979,1
4636037,1
4636585,0
4637244,1
4637373,0
4637790,0
4638211,0
4638437,1
4638554,1
4639557,1
4639816,0
4639855,0
4640396,0
4640877,0
4641060,1
4641800,0
4641950,0
4642256,0
4642975,0
4643285,0
4643327,0
4643535,0
4643715,0
4644036,0
4644071,0
4644231,1
4644757,0
4644874,1
4645530,0
4645579,0
4646520,1
4647168,0
4647577,0
4647786,1
4648428,1
4648446,0
4648625,0
4649676,1
4649758,1
4650065,0
4650313,0
4650330,1
4650836,0
4651414,0
4652102,0
4652522,0
4652540,0
4653071,0
4653489,1
4653780,0
4653790,0
4653962,1
4654510,0
4655007,0
4655731,0
4656524,0
4656609,0
4656772,0
4656898,0
4657041,0
4657177,0
4657531,1
4657625,0
4657797,0
4657902,1
4657959,0
4658215,0
4658564,0
4658582,0
4659938,0
4659948,1
4660014,0
4660220,0
4661376,1
4662124,0
4662897,0
4663381,0
4663522,1
4663817,1
4664236,1
4664368,0
4664662,0
4665224,0
4665733,1
4666061,1
4666527,0
4666571,0
4666983,1
4667506,1
4667938,0
4668474,0
4668762,0
4668860,1
4668962,1
4669037,0
4669127,1
4669560,1
4669997,0
4670945,0
4671070,1
4671118,0
4671422,0
4672162,0
4672205,1
4672628,0
4672871,0
4672906,0
4672923,0
4673025,0
4673092,0
4673391,0
4673510,0
4673961,0
4674304,0
4674314,0
4674490,0
4674924,0
4675494,0
4675605,0
4675706,0
4675712,0
4676691,0
4676712,0
4677226,0
4677300,1
4677975,1
4677986,0
4678085,0
4678867,0
4678997,1
4679141,1
4679420,0
4680148,1
4680798,0
4681050,0
4681062,0
4681159,1
4681280,1
4681351,1
4681687,0
4681760,0
4682602,0
4682874,0
4683202,0
4683581,0
4684105,0
4684538,0
4684639,0
4684892,1
4685092,1
4685144,1
4685600,0
4686288,0
4686384,1
4686520,1
4686722,0
4687142,0
4687647,0
4688433,1
4688729,0
4689285,0
4689383,0
4689536,0
4689809,0
4690077,1
4690720,0
4690774,1
4690966,1
4691032,0
4691855,1
4692937,0
4693609,0
4694039,1
4695473,1
4695572,0
4695835,0
4697196,0
4697556,0
4697807,0
4699152,0
4699195,0
4699897,0
4700003,0
4700323,1
4700526,0
4700815,1
4701269,0
4701679,1
4701868,0
4701896,0
4702031,0
4702213,1
4702614,0
4702777,0
4702816,0
4702980,0
4703000,0
4703221,0
4703475,0
4703640,1
4703812,0
4704197,0
4704745,0
4705546,0
4705736,0
4706016,1
4706458,1
4707007,0
4707550,1
4707688,0
4707911,1
4708457,1
4708780,0
4709095,1
4709182,0
4709377,0
4710351,1
4711052,0
4711162,0
4712123,0
4712166,1
4712253,1
4713128,1
4713503,0
4714871,1
4715889,1
4716105,0
4716419,0
4716594,1
4716938,0
4717072,1
4717869,0
4718004,0
4718854,0
4719146,0
4719169,0
4719244,0
4719308,0
4720261,0
4720406,1
4720646,1
4721244,1
4721645,0
4723679,1
4724147,0
4724224,1
4724921,0
4725320,0
4725865,1
4726228,0
4726242,1
4726261,0
4726500,0
4726815,1
4726935,0
4727053,0
4727155,1
4727791,1
4728463,0
4728491,0
4728674,1
4729800,1
4730117,0
4730185,1
4730491,1
4730612,0
4731343,0
4731471,1
4732514,0
4732760,0
4734064,0
4734420,0
4734537,1
4735965,0
4736508,1
4736529,0
4736745,0
4737538,0
4737820,0
4738519,1
4739127,1
4739368,0
4739411,0
4739509,0
4740032,1
4740171,0
4740441,1
4740460,1
4740742,1
4740873,0
4740992,0
4741669,1
4742200,0
4742316,0
4742515,0
4742598,1
4743181,0
4743262,1
4743603,1
4743610,0
4743952,0
4743966,1
4745409,1
4746055,0
4746398,1
4746443,0
4747167,1
4747441,0
4747718,1
4748054,0
4748069,0
4748746,0
4749118,0
4749395,0
4749518,0
4749886,1
4750401,0
4751290,0
4751658,1
4751846,1
4752368,0
4752414,0
4752728,1
4753030,1
4753357,0
4753639,1
4754076,0
4755109,0
4755413,0
4755697,0
4755745,0
4756173,1
4757392,0
4757477,1
4757519,0
4757684,0
4757789,0
4757841,1
4758033,1
4758509,1
4758894,1
4759104,0
4759785,0
4760057,0
4760297,0
4761064,0
4761169,0
4761355,0
4761400,0
4762952,1
4763853,0
4763992,0
4764109,0
4764904,0
4765026,0
4765130,1
4765294,1
4765457,0
4765568,1
4766036,0
4766116,0
4766205,0
4766724,0
4766855,0
4766865,0
4767149,0
4767326,1
4768543,1
4768986,0
4769852,0
4770262,1
4770721,0
4770755,0
4770789,0
4770939,1
4771742,0
4772168,0
4772697,1
4772828,1
4772911,1
4773082,1
4773825,1
4774104,0
4774688,0
4774764,0
4775646,1
4775994,0
4776021,0
4776108,1
4776536,1
4776946,1
4777298,1
4777891,0
4778274,1
4778491,0
4778568,1
4778757,0
4778828,0
4778977,1
4779111,0
4779184,0
4779763,1
4780024,0
4780263,0
4780557,1
4781948,1
4782219,0
4782986,0
4783085,1
4783560,1
4783682,1
4783870,1
4783896,0
4783904,0
4784493,1
4784553,1
4784864,0
4784909,0
4785074,0
4785260,1
4785359,1
4785815,0
4786293,0
4786414,0
4786660,1
4787292,0
4787356,0
4787429,1
4788508,0
4789825,0
4790643,0
4790729,1
4790831,0
4791008,0
4791137,0
4792975,0
4793218,0
4793581,0
4793839,0
4794303,1
4794337,0
4794611,1
4794634,0
4795182,1
4795365,0
4795572,0
4795586,0
4796189,0
4796345,0
4796449,1
4796690,1
4797173,0
4797272,0
4797464,0
4797799,0
4798063,0
4799130,0
4799210,0
4799601,0
4799672,1
4800243,0
4800593,0
4801511,1
4802674,1
4803076,0
4803107,1
4803341,0
4803418,1
4803655,0
4803915,1
4804295,0
4804703,0
4804996,1
4805014,0
4805384,0
4805390,0
4805662,0
4805755,0
4806585,0
4806791,1
4807080,0
4808189,1
4808932,0
4809061,0
4809145,1
4809247,0
4809354,1
4809494,0
4809920,1
4810906,0
4811074,1
4811136,0
4811460,1
4811855,0
4812840,1
4812906,1
4813523,0
4814540,0
4815171,1
4815245,0
4815295,1
4816044,0
4816956,0
4817478,0
4818382,0
4818522,1
4818716,1
4819175,0
4820712,1
4820744,0
4820752,0
4820914,0
4821536,1
4822242,1
4822408,0
4822628,0
4822750,0
4822884,0
4823082,0
4823114,1
4823656,0
4823673,0
4823816,0
4824117,0
4824391,0
4824763,0
4825244,0
4825475,0
4825488,0
4825669,0
4825865,0
4825975,0
4826866,1
4827333,0
4827632,0
4827860,1
4827884,1
4828347,0
4829289,1
4829573,0
4829813,0
4830191,1
4830192,0
4830380,1
4830627,0
4831155,1
4831458,0
4832032,0
4832237,0
4832252,1
4832297,1
4832456,1
4832820,0
4832944,0
4833307,0
4833584,0
4833741,0
4833974,0
4834299,1
4834586,0
4834790,0
4834935,0
4834980,0
4834983,0
4835217,0
4835770,0
4835908,0
4836160,0
4836405,1
4836721,0
4836825,0
4837195,0
4837555,0
4837653,0
4838186,0
4839092,1
4839279,0
4839862,1
4840427,1
4841642,0
4841749,0
4841758,1
4842686,0
4842952,0
4843711,0
4845568,0
4845583,0
4845951,0
4846655,0
4846843,0
4846872,1
4848342,1
4848446,0
4848480,0
4849018,1
4850031,1
4850336,0
4850477,0
4850992,0
4851295,0
4851774,0
4851874,0
4853148,0
4853362,0
4853470,0
4853518,0
4853550,0
4854309,0
4854942,1
4855400,0
4855745,0
4856097,0
4856410,1
4856668,1
4857404,0
4857475,0
4858186,1
4859072,1
4859942,0
4860230,0
4860338,1
4860513,1
4861006,0
4861358,0
4862276,1
4862279,0
4862521,0
4862577,1
4862909,1
4862941,0
4863224,1
4863666,0
4863739,0
4864953,0
4865014,0
4865096,0
4865249,0
4865624,0
4865819,1
4865974,1
4866504,0
4866628,0
4866771,1
4867615,0
4868086,0
4868119,0
4868943,1
4868973,1
4869303,0
4869842,1
4870438,1
4870927,0
4870929,1
4870945,0
4871038,1
4871136,0
4871666,0
4872011,0
4872697,0
4873357,1
4873397,0
4874001,0
4874198,1
4874330,0
4874428,0
4875277,0
4875942,0
4876049,0
4876132,1
4876243,1
4876410,0
4876926,0
4877023,1
4877080,1
4877364,0
4878070,0
4879237,1
4880190,1
4880958,0
4881503,0
4881930,0
4882812,0
4883446,1
4883493,0
4884704,1
4884909,0
4884955,0
4885156,0
4885208,0
4885403,0
4885497,1
4885619,1
4886533,0
4886831,0
4886946,1
4887194,0
4887463,0
4887541,1
4888731,0
4889141,1
4889353,1
4889439,1
4889644,1
4889645,0
4890082,1
4890143,1
4890408,0
4891147,0
4891184,1
4891889,0
4893150,1
4894259,0
4894344,1
4894413,0
4894618,0
4895515,1
4895542,1
4896312,1
4896425,0
4897073,0
4897526,1
4897917,1
4898021,1
4898041,0
4898196,0
4898283,1
4898495,0
4899325,0
4899603,1
4899918,1
4900512,1
4900846,0
4900955,0
4901840,1
4902193,1
4902752,0
4902947,0
4903514,1
4904059,0
4904603,0
4904819,0
4905102,1
4905164,1
4906171,1
4906237,0
4906261,0
4906525,0
4906659,0
4907030,1
4907055,0
4907333,0
4907562,1
4908043,1
4908136,0
4910483,0
4911166,0
4912564,1
4912795,0
4912890,0
4913101,0
4913236,0
4913912,0
4915101,1
4915471,0
4916462,1
4916541,0
4916553,0
4917405,0
4917843,0
4918238,1
4918622,1
4918694,0
4919703,1
4920156,1
4920246,0
4920387,0
4921280,0
4921288,0
4921377,0
4921506,1
4921862,0
4922509,0
4922593,0
4922851,0
4922874,1
4923176,0
4924106,1
4924477,0
4924821,1
4925079,0
4925607,0
4925950,0
4925988,0
4926818,1
4927781,1
4928103,0
4928146,0
4928298,0
4928421,1
4928575,1
4928864,0
4928873,0
4928966,0
4929063,1
4929178,0
4929920,0
4930546,0
4930554,0
4930558,0
4930608,0
4930919,0
4931808,0
4932080,0
4932323,1
4932412,0
4932638,0
4932993,0
4933181,1
4933317,0
4933319,0
4933409,0
4933458,0
4933707,0
4933730,0
4934354,0
4934661,0
4935415,0
4935884,0
4936704,0
4938784,1
4938865,0
4939621,0
4939832,0
4939843,1
4940402,0
4940584,1
4941096,0
4941260,0
4941347,1
4942236,0
4942671,0
4943650,0
4944107,0
4944394,0
4945180,0
4945232,0
4945234,1
4945469,0
4945619,0
4945637,0
4946231,1
4946431,0
4946463,1
4946984,0
4947503,0
4947722,1
4950260,0
4950671,1
4950989,0
4951184,0
4952288,1
4952290,1
4952395,1
4952522,0
4952622,0
4952896,0
4953806,0
4954332,0
4954450,0
4954539,0
4955037,1
4955883,0
4956933,0
4957548,1
4958114,0
4959195,0
4960207,1
4961256,0
4962051,0
4962081,0
4963028,1
4963144,0
4963381,0
4963607,0
4963938,0
4964075,0
4964123,0
4965380,0
4965592,1
4966098,1
4966326,0
4966830,1
4966982,1
4967651,0
4967654,0
4967715,0
4967784,0
4968273,1
4968581,1
4968621,0
4968648,0
4969148,0
4969168,0
4969388,0
4970404,0
4970481,1
4971329,1
4972667,0
4973221,0
4974222,1
4976025,0
4976198,0
4976299,1
4976479,0
4976954,0
4977043,0
4977638,0
4977984,0
4978848,0
4979031,1
4980292,0
4980881,1
4981412,0
4981705,0
4983924,0
4983936,1
4984481,1
4984883,0
4985317,1
4986152,1
4986484,1
4986675,0
4986769,0
4986860,0
4988104,0
4988214,1
4988221,0
4988242,0
4988406,1
4988481,1
4988650,1
4989258,0
4989618,0
4989797,0
4990111,0
4990901,1
4991005,0
4991312,0
4991444,0
4991811,1
4991965,0
4992713,0
4992834,0
4992956,0
4993157,0
4993371,0
4993473,0
4994112,0
4994289,0
4994460,1
4994746,0
4995081,1
4996294,1
4996632,1
4996911,1
4997898,0
4998187,1
4998288,0
4998568,0
4998916,0
4999319,0
4999362,1
4999703,1
5000366,1
5001148,1
5001200,0
5001250,1
5001615,0
5001625,0
5001736,1
5001831,1
5001947,1
5002076,0
5002894,1
5003158,0
5004277,0
5004515,1
5004592,0
5004793,1
5005860,0
5005971,0
5006106,0
5006470,1
5006552,0
5007537,0
5007784,0
5008443,0
5008538,0
5008750,0
5010877,0
5011814,0
5011827,0
5012891,0
5013932,0
5014691,0
5014989,1
5015526,0
5015780,1
5015824,0
5016759,0
5016978,1
5017082,0
5017388,0
5017681,0
5017931,0
5018154,0
5018692,1
5019189,0
5019409,0
5019475,0
5019518,1
5019568,0
5020123,0
5021662,0
5022026,0
5022038,0
5022082,1
5022977,1
5023117,0
5023925,1
5025010,0
5025043,0
5025164,1
5025313,0
5025928,0
5025952,0
5026090,0
5026716,0
5026800,0
5026920,0
5026927,1
5027139,0
5027502,1
5027583,0
5027650,0
5027770,0
5028087,0
5028215,0
5029647,0
5030589,1
5031582,1
5031797,1
5031965,0
5032514,0
5032714,0
5033561,0
5033724,1
5033948,0
5034259,1
5035620,0
5036404,0
5036513,1
5036766,1
5036858,0
5037212,0
5038157,0
5039516,0
5040199,1
5040493,0
5040726,1
5040870,1
5040886,1
5040920,1
5041136,1
5041665,0
5041971,0
5042070,0
5042117,0
5042238,0
5042271,0
5042542,0
5042551,0
5042813,0
5043454,0
5043861,0
5044281,0
5044560,0
5045208,1
5045408,0
5045508,0
5045588,0
5045965,0
5046532,0
5047055,1
5047201,0
5047484,0
5047536,0
5048372,1
5048594,0
5048749,0
5048844,0
5049084,1
5049224,0
5050024,0
5050078,0
5051157,1
5051667,1
5052267,0
5052588,0
5053782,0
5053848,0
5055040,0
5055138,1
5055243,0
5055614,1
5055762,0
5056455,0
5056635,0
5056708,0
5057474,0
5058901,0
5059105,1
5059283,1
5059489,0
5059558,1
5059692,0
5060779,1
5060980,0
5061291,1
5061459,0
5061461,0
5061610,0
5061874,1
5062297,0
5062431,0
5063195,0
5063465,0
5064689,0
5065031,1
5065123,0
5065148,0
5065328,0
5065361,1
5065737,0
5065836,0
5066008,1
5066099,1
5066247,1
5066348,0
5066437,0
5066578,0
5066798,0
5067691,0
5067976,0
5067978,0
5069290,1
5069359,0
5069837,0
5070113,0
5070454,1
5071121,0
5071519,1
5072014,0
5072657,0
5073524,1
5073747,0
5073796,1
5073797,0
5074532,1
5074898,1
5074993,0
5075261,0
5075310,1
5075546,0
5075723,0
5075800,1
5076263,0
5076559,1
5076713,0
5076919,0
5077000,0
5077348,0
5077484,0
5078188,0
5079054,0
5079210,0
5079554,1
5079665,0
5079989,0
5079997,0
5080126,0
5080437,1
5080755,0
5081291,0
5081402,1
5081750,1
5082509,0
5082856,0
5083257,1
5083397,1
5084333,0
5085135,0
5085764,0
5086104,0
5086236,0
5086474,0
5086721,0
5086758,0
5087535,0
5087893,1
5087982,0
5088758,1
5089721,0
5089978,0
5090277,0
5090376,0
5090640,1
5090691,0
5090920,0
5090935,0
5090952,0
5090965,1
5091239,0
5091469,0
5091556,1
5091684,0
5092579,1
5092651,0
5092669,0
5092686,0
5092713,1
5092873,1
5092983,0
5093029,1
5093726,1
5093779,1
5094615,0
5095389,0
5095830,0
5096365,0
5096502,0
5096776,0
5097441,0
5097578,0
5097988,0
5098351,0
5098416,0
5098851,1
5099365,0
5100305,1
5100840,1
5100894,0
5101135,1
5101988,0
5102951,0
5103427,0
5103975,1
5104552,0
5104854,1
5104880,1
5104912,1
5105133,0
5105555,0
5105821,0
5106717,1
5107553,0
5108244,0
5109463,1
5109620,0
5110034,1
5110037,1
5110302,1
5110460,0
5110805,0
5111051,0
5111328,1
5112102,0
5112115,1
5112160,1
5112482,0
5112825,1
5112974,1
5113564,0
5113577,1
5114142,1
5114958,0
5115159,0
5115220,0
5115258,0
5115884,0
5116128,0
5116196,0
5116278,1
5117319,0
5117523,1
5117645,0
5117999,1
5118005,0
5118056,0
5118059,0
5118223,0
5118250,0
5118403,0
5118996,0
5119215,0
5119450,0
5119615,1
5119742,1
5119926,0
5122003,0
5122438,1
5122676,0
5123664,0
5123889,0
5123985,1
5124158,0
5124527,0
5124813,0
5125145,1
5125164,1
5125835,0
5126201,0
5126257,0
5126271,0
5126691,1
5126906,1
5127216,1
5127519,0
5127856,1
5127898,0
5128516,1
5128721,0
5128835,1
5128877,0
5129320,0
5129604,0
5129946,1
5130445,0
5130944,0
5131722,0
5131826,0
5132085,0
5132311,0
5132385,0
5132952,1
5133382,0
5133549,0
5133900,0
5134006,0
5135096,0
5135129,0
5135348,0
5135650,1
5136566,1
5136874,0
5137223,1
5137288,0
5137397,1
5138174,1
5138453,1
5138720,1
5139624,0
5139761,0
5139771,1
5139805,0
5139985,0
5140041,1
5140682,1
5140933,1
5141093,0
5141416,0
5141512,0
5141652,1
5142424,0
5142996,0
5143024,0
5143624,1
5144063,0
5144248,0
5144502,0
5144725,1
5145018,0
5145425,1
5145803,0
5146305,0
5146309,0
5147136,0
5147250,0
5147792,0
5147910,0
5149024,1
5151733,0
5151955,0
5152060,0
5152075,0
5152409,0
5152426,1
5152514,1
5153292,0
5153501,0
5153749,0
5153966,0
5154115,1
5154371,1
5154738,0
5154838,0
5155130,0
5155174,1
5155357,0
5155886,0
5155900,0
5156080,1
5156136,0
5156210,1
5157019,0
5157144,0
5157179,0
5157494,1
5157992,0
5158028,0
5159329,1
5159449,0
5160049,0
5160270,0
5160684,0
5160778,1
5161383,1
5162023,0
5162149,0
5162491,1
5162796,1
5162972,1
5163069,0
5163115,0
5163736,1
5163802,0
5163977,1
5164122,0
5164495,1
5164844,1
5165430,1
5165533,0
5166002,1
5166590,0
5166780,0
5166966,0
5167876,0
5168921,0
5168960,1
5169181,0
5169342,0
5170497,1
5170592,1
5170877,0
5171271,1
5171446,0
5171479,1
5171509,0
5171878,0
5172248,0
5172802,0
5173552,0
5173572,1
5173628,1
5174359,1
5174899,0
5174918,0
5174934,0
5175305,1
5175329,0
5176155,0
5176331,1
5177025,0
5177112,0
5177608,0
5178522,0
5179022,1
5179055,0
5179510,1
5180119,1
5180168,0
5180395,0
5180590,0
5180865,1
5181226,1
5181289,0
5181335,1
5181738,1
5181787,0
5181907,0
5182313,1
5182775,0
5183115,1
5183637,0
5184096,1
5184243,1
5184648,1
5185897,0
5186933,0
5187151,0
5187189,0
5187803,0
5187922,1
5188045,1
5188587,1
5188690,1
5188803,0
5188831,1
5189490,0
5189825,0
5189980,0
5190117,0
5190544,1
5191385,0
5191858,1
5192165,0
5192659,1
5192961,1
5193039,0
5194623,1
5194824,1
5195063,0
5195325,1
5195712,0
5196791,0
5197285,0
5197524,0
5197627,0
5197863,0
5198344,1
5198732,0
5198774,1
5198962,0
5199121,1
5199388,1
5200144,0
5200295,0
5200424,1
5200905,1
5201417,0
5201611,0
5201721,0
5201743,1
5201853,0
5202033,1
5202350,0
5202580,1
5203020,0
5203477,1
5203969,0
5204027,1
5206053,0
5206182,0
5206243,0
5206621,1
5206671,1
5206871,0
5206988,1
5209064,1
5209141,0
5209145,1
5209346,0
5209748,0
5209844,0
5210640,0
5210738,0
5210812,1
5210872,0
5211432,0
5211979,0
5212205,0
5212280,0
5212827,1
5213398,0
5213791,0
5214828,0
5215288,0
5215452,0
5215997,0
5216796,0
5216939,0
5217227,1
5217648,0
5217742,0
5219381,0
5219742,1
5219963,0
5219971,0
5221147,0
5221284,0
5221768,0
5222242,0
5222244,0
5222251,0
5222265,0
5222375,1
5222638,1
5223510,0
5224346,0
5224408,0
5224523,1
5224734,0
5225442,0
5225985,1
5226216,1
5226393,0
5226626,1
5226917,0
5227643,0
5227876,0
5227926,0
5228044,0
5228551,0
5228617,0
5228655,0
5229181,0
5229498,0
5230357,0
5230466,1
5231347,0
5231420,0
5231727,0
5231915,0
5232332,0
5233012,0
5233024,0
5233429,0
5233709,1
5233819,1
5233866,1
5233875,1
5233962,0
5234152,1
5234404,1
5234643,0
5234879,1
5235584,0
5235587,0
5236248,0
5237799,0
5238205,0
5238439,1
5238546,0
5238758,0
5238994,1
5239105,0
5239805,0
5240250,1
5240399,0
5240579,0
5240877,0
5241065,0
5241101,1
5241409,1
5241981,0
5242320,0
5242471,1
5242744,1
5242916,0
5243725,1
5244527,0
5245070,0
5245124,0
5245392,1
5245420,0
5245476,0
5245678,0
5246023,0
5247002,1
5247296,0
5247474,1
5248827,1
5249002,0
5249149,0
5249171,0
5249727,0
5249882,1
5249895,1
5250208,1
5250341,0
5250412,1
5251076,1
5251384,0
5251466,1
5251468,0
5251521,0
5252040,0
5252820,0
5252893,0
5253326,0
5253835,0
5253953,1
5254096,0
5255030,0
5255215,0
5255453,0
5255514,1
5255589,0
5256284,0
5256696,0
5257165,0
5257410,0
5257691,1
5257748,0
5257854,0
5258191,0
5258421,0
5258772,1
5259007,0
5260155,0
5260443,0
5260884,1
5261041,0
5261223,0
5261586,1
5261628,1
5262322,0
5262376,0
5262516,0
5262538,0
5263915,0
5264085,0
5264378,1
5265294,0
5265449,1
5265454,1
5265484,1
5265487,0
5267696,1
5267839,0
5268068,1
5268166,1
5268329,1
5268337,0
5268640,0
5268732,0
5268802,0
5269832,0
5269888,0
5269959,1
5271445,0
5271807,1
5271810,1
5271884,0
5272335,1
5272525,0
5273138,0
5274100,0
5274738,0
5275276,0
5276734,0
5276945,0
5276993,0
5277217,0
5277910,0
5277936,0
5278380,1
5278439,0
5278597,0
5279608,1
5279633,0
5280291,0
5280680,1
5280789,0
5280867,0
5281430,1
5281485,0
5281606,0
5281648,1
5281715,0
5281854,0
5282296,0
5282724,1
5283204,0
5283341,0
5283422,0
5283609,1
5284240,0
5284464,1
5284522,0
5285625,0
5286049,1
5286362,1
5286363,1
5286396,1
5286552,0
5286628,0
5286680,0
5286990,1
5287180,0
5287560,1
5287776,0
5287861,0
5288149,1
5288243,0
5288701,0
5288869,0
5289273,0
5289344,0
5289601,0
5290060,0
5290630,0
5291697,0
5291781,0
5291841,1
5292870,0
5292917,1
5293378,1
5293565,0
5293569,0
5293759,0
5293856,0
5294201,1
5294264,1
5294788,0
5294828,0
5295619,1
5295744,0
5296568,0
5296648,0
5297031,1
5297091,0
5297360,0
5297688,0
5297883,0
5298449,0
5299415,0
5299432,1
5299626,0
5299660,0
5300168,0
5300171,1
5300466,1
5300859,0
5301174,1
5301546,0
5301754,0
5301953,0
5302222,1
5302505,0
5302545,0
5302579,0
5303283,0
5303469,1
5303546,1
5304250,0
5304521,0
5305159,0
5305228,0
5306902,0
5307801,0
5308117,1
5308124,1
5308474,1
5308699,0
5308702,1
5308745,0
5308950,0
5309015,0
5310113,0
5310212,1
5310914,0
5311255,0
5312890,1
5313213,0
5314127,0
5314335,0
5314587,1
5315297,0
5315667,1
5315856,0
5315928,1
5315941,0
5316482,0
5316693,0
5316715,0
5316776,0
5317278,1
5317820,1
5318449,0
5319464,1
5319506,1
5319610,0
5319961,0
5320108,0
5320543,1
5320664,0
5320717,1
5320874,1
5321407,1
5321525,0
5321853,0
5321897,1
5322158,0
5322441,0
5323176,0
5324216,0
5324253,1
5324286,1
5324504,0
5324820,0
5325077,0
5325758,0
5326567,1
5327642,0
5328115,0
5328130,1
5328556,0
5328613,1
5329326,1
5329342,1
5329423,0
5329687,1
5329885,0
5331001,0
5331020,0
5331160,0
5331298,0
5331374,0
5331675,1
5331814,0
5332044,1
5333331,0
5333425,0
5333486,0
5333493,0
5334482,0
5334594,0
5334822,0
5335619,1
5336797,1
5336866,0
5337249,0
5337326,1
5337342,1
5337753,0
5337833,0
5338131,1
5338990,1
5340072,1
5340082,0
5340999,0
5341425,1
5342274,0
5342626,1
5342968,0
5343842,0
5345538,0
5345805,0
5345959,0
5346077,0
5346138,0
5346181,0
5346197,0
5346235,0
5346936,0
5347096,1
5347718,0
5347773,1
5348276,0
5348797,0
5349080,0
5349495,1
5349590,0
5350623,0
5350690,0
5350898,1
5351413,0
5351642,0
5352431,0
5352556,1
5352731,0
5353013,1
5353456,0
5353469,0
5353871,0
5353906,0
5353909,0
5355367,1
5355763,0
5355825,0
5356066,0
5356141,0
5356143,0
5356212,1
5356493,1
5356873,1
5357058,0
5357196,1
5357266,0
5357739,0
5357775,0
5358071,0
5358140,1
5358275,0
5358630,1
5359749,0
5359950,0
5360468,0
5360893,1
5361077,1
5361794,0
5361922,1
5362874,0
5362911,0
5363409,1
5363768,0
5363812,0
5363915,0
5364422,0
5364830,0
5366824,0
5366999,0
5367054,0
5367426,1
5367588,1
5368842,1
5369253,0
5369371,1
5369674,1
5369787,0
5369886,1
5370094,0
5370248,0
5370323,1
5370358,1
5371436,0
5371570,1
5372156,1
5372739,0
5373448,0
5373548,1
5373683,0
5373914,0
5374942,1
5375087,1
5375958,0
5376483,1
5376894,0
5377046,1
5377104,0
5378112,0
5378271,0
5378616,0
5378941,0
5379344,0
5379396,1
5379662,0
5380012,0
5380872,0
5381132,0
5381427,1
5381735,0
5381852,0
5382658,0
5382870,0
5383103,1
5383353,0
5383408,0
5384175,0
5384676,0
5385254,0
5385682,0
5385720,0
5386054,0
5386800,0
5387318,1
5387708,0
5388305,0
5388389,0
5388733,1
5388829,1
5388847,0
5388915,0
5389643,1
5389836,0
5389948,0
5390584,0
5390617,0
5391158,0
5391781,0
5391853,0
5391929,0
5392133,0
5392696,1
5392952,0
5393255,0
5394514,0
5394767,0
5394982,1
5395227,0
5395319,1
5395357,1
5395498,0
5395719,1
5396456,0
5396558,0
5396918,0
5397802,0
5398009,0
5398121,1
5398214,0
5398442,1
5398552,1
5399235,0
5400115,1
5400276,0
5400343,0
5400630,1
5400744,0
5401188,1
5401228,0
5401534,0
5401810,0
5402410,0
5402515,1
5403184,0
5404035,0
5404234,0
5404870,0
5404986,0
5405030,0
5405251,1
5405306,0
5405590,0
5405835,1
5406510,0
5407463,0
5407849,1
5407958,0
5408064,1
5408340,0
5408511,0
5408776,0
5408845,1
5408932,0
5409213,0
5409306,0
5409735,0
5409799,1
5409972,0
5410113,0
5410293,1
5411033,0
5411447,1
5412691,0
5412867,0
5413424,1
5414090,0
5414679,0
5416331,0
5416455,0
5416822,1
5417109,1
5417250,0
